strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Prochlorococcus_marinus_str._MIT_9313	1883.0	1959.0	1937.0	1908.0
Mycoplasma_mobile_163K	684.0	706.0	658.0	664.0
Tropheryma_whipplei_TW0827	753.0	792.0	764.0	767.0
Chlamydia_trachomatis	874.0	845.0	851.0	876.0
Methanopyrus_kandleri	1457.0	1465.0	1410.0	1422.0
Pseudomonas_syringae_pv._tomato	5142.0	5215.0	4981.0	5360.0
Shigella_flexneri	3462.0	3754.0	3356.0	3649.0
Bacillus_anthracis_str._Ames	4469.0	4327.0	4250.0	4390.0
Gloeobacter_violaceus	3898.0	3786.0	3934.0	3812.0
Methanothermobacter_thermautotrophicus_str._Delta_H	NA	2880.0	NA	2803.0
Rickettsia_conorii	1061.0	1027.0	1093.0	1083.0
Leishmania_major	1566.0	1671.0	1618.0	1726.0
Thermoplasma_volcanium	1313.0	1274.0	1285.0	1322.0
Pseudomonas_aeruginosa	6169.0	6395.0	6170.0	5970.0
Helicobacter_hepaticus	1479.0	1530.0	1526.0	1480.0
Streptococcus_agalactiae_serogroup_III	1742.0	1818.0	1875.0	1676.0
Mycoplasma_genitalium	521.0	499.0	492.0	512.0
Haemophilus_influenzae	1494.0	1506.0	1552.0	1571.0
Pasteurella_multocida	1914.0	1894.0	1857.0	1943.0
Prochlorococcus_marinus	2202.0	2263.0	2242.0	2176.0
Corynebacterium_glutamicum	2629.0	2712.0	2747.0	2679.0
Archaeoglobus_fulgidus	1919.0	1864.0	1857.0	1925.0
Bacillus_subtilis	3257.0	3149.0	3246.0	3326.0
Staphylococcus_aureus_subsp._aureus_N315	4771.0	NA	4941.0	NA
Corynebacterium_efficiens	2704.0	2619.0	2523.0	2600.0
Geobacter_sulfurreducens	3165.0	3091.0	3080.0	3173.0
Yersinia_pestis_KIM	3883.0	3633.0	3745.0	3775.0
Bacillus_cereus_ATCC_10987	4439.0	4235.0	4281.0	4383.0
Pseudomonas_putida_KT2440	5193.0	5113.0	4955.0	5019.0
Sinorhizobium_meliloti	2920.0	2891.0	2977.0	3021.0
Lactobacillus_johnsonii	1596.0	1656.0	1641.0	1697.0
Chlamydophila_pneumoniae_CWL029	1039.0	1011.0	1050.0	995.0
Streptomyces_coelicolor	7582.0	7505.0	7267.0	7149.0
Helicobacter_pylori	1346.0	1422.0	1379.0	1399.0
Dehalococcoides_ethenogenes_195	1135.0	1106.0	1199.0	1166.0
Rickettsia_prowazekii	928.0	985.0	976.0	937.0
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	1158.0	NA	1227.0	NA
Synechococcus_sp._WH_8102	1992.0	2038.0	1977.0	2057.0
Nitrosomonas_europaea	2286.0	2164.0	2351.0	2238.0
Mycoplasma_penetrans	1174.0	1143.0	1120.0	1187.0
Rhodopseudomonas_palustris	4723.0	4557.0	4714.0	4555.0
Chlamydophila_pneumoniae_AR39	1028.0	1023.0	992.0	996.0
Escherichia_coli	4134.0	4114.0	4227.0	4265.0
Xylella_fastidiosa_Temecula1	1921.0	2047.0	1986.0	2095.0
Treponema_denticola	2386.0	2309.0	2300.0	2373.0
Helicobacter_pylori_J99	1306.0	1379.0	1349.0	1417.0
Bacillus_cereus_ATCC_14579	4568.0	4601.0	4469.0	4406.0
Mycobacterium_avium_subsp._paratuberculosis	NA	8078.0	NA	8407.0
Sulfolobus_solfataricus	2264.0	2126.0	2330.0	2189.0
Lactococcus_lactis_subsp._lactis	2034.0	1971.0	1911.0	1974.0
Xanthomonas_axonopodis_pv._citri	4229.0	4368.0	4383.0	4214.0
Borrelia_burgdorferi	807.0	785.0	783.0	820.0
Staphylococcus_aureus_subsp._aureus_MW2	4708.0	NA	4898.0	NA
Bordetella_bronchiseptica	4501.0	4296.0	4339.0	4455.0
Mycobacterium_tuberculosis_CDC1551	3816.0	3678.0	3666.0	3835.0
Buchnera_aphidicola_Schizaphis_graminum	NA	3045.0	NA	3161.0
Haemophilus_ducreyi	1390.0	1355.0	1450.0	1391.0
Mycobacterium_tuberculosis_H37Rv	3722.0	3700.0	3564.0	3603.0
Clostridium_tetani	2341.0	2456.0	2468.0	2385.0
Pyrococcus_furiosus	1561.0	1521.0	1574.0	1513.0
Acidobacterium_capsulatum_ATCC_51196	3344.0	3333.0	3424.0	3443.0
Xanthomonas_campestris_pv._campestris	4344.0	4274.0	4120.0	4192.0
Streptococcus_pneumoniae_R6	1705.0	1680.0	1653.0	1735.0
Wolinella_succinogenes	1722.0	1713.0	1667.0	1666.0
Streptococcus_pyogenes_MGAS315	1518.0	1489.0	1570.0	1537.0
Methanosarcina_acetivorans	4694.0	4553.0	4849.0	4702.0
Streptococcus_pyogenes	1444.0	1467.0	1422.0	1390.0
Aquifex_aeolicus	1337.0	1349.0	1313.0	1299.0
Clostridium_acetobutylicum	3372.0	3219.0	3192.0	3321.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	NA	5889.0	NA	6075.0
Streptococcus_pneumoniae	1710.0	1744.0	1807.0	1767.0
Methanococcus_maripaludis	1442.0	1502.0	1524.0	1470.0
Cyanidioschyzon_merolae	1316.0	1314.0	1265.0	1353.0
Clostridium_perfringens	3005.0	3042.0	2879.0	2914.0
Streptococcus_pyogenes_MGAS8232	1569.0	1606.0	1508.0	1561.0
Ralstonia_solanacearum	2858.0	2980.0	2859.0	2954.0
Ureaplasma_parvum	628.0	660.0	616.0	648.0
Mycoplasma_gallisepticum	840.0	834.0	869.0	820.0
Methanocaldococcus_jannaschii	1383.0	1448.0	1437.0	1385.0
Staphylococcus_epidermidis	2106.0	2092.0	2024.0	2157.0
Buchnera_aphidicola_Acyrthosiphon_pisum	1079.0	NA	1147.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	1015.0	1071.0	834.0	874.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	NA	7915.0	NA	7681.0
Escherichia_coli_O157_H7_EDL933	4338.0	4212.0	4499.0	4622.0
Bordetella_pertussis	3548.0	3422.0	3227.0	3352.0
Streptococcus_pyogenes_SSI-1	1561.0	1609.0	1508.0	1563.0
Aeropyrum_pernix	1386.0	1352.0	1395.0	1347.0
Wolbachia_sp._wMel	1091.0	999.0	1029.0	1057.0
Pyrococcus_abyssi	1427.0	1483.0	1438.0	1469.0
Shewanella_oneidensis	4197.0	4034.0	4084.0	3921.0
Mycobacterium_bovis	3615.0	3749.0	3737.0	3605.0
Streptococcus_mutans	1715.0	1659.0	1645.0	1710.0
Vibrio_cholerae	3396.0	3339.0	3321.0	3239.0
Coxiella_burnetii	1722.0	1646.0	1763.0	1593.0
Chlamydophila_pneumoniae_TW-183	1006.0	970.0	1004.0	985.0
Candidatus_Blochmannia_floridanus	613.0	588.0	616.0	586.0
Pyrobaculum_aerophilum	1830.0	1783.0	1821.0	1778.0
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	2956.0	NA	2837.0	NA
Listeria_monocytogenes_str._4b_F2365	2358.0	2389.0	2433.0	2457.0
Listeria_innocua	2539.0	2626.0	2507.0	2591.0
Mycoplasma_pulmonis	853.0	849.0	816.0	813.0
Nanoarchaeum_equitans	406.0	428.0	430.0	415.0
Treponema_pallidum	910.0	945.0	917.0	954.0
Streptomyces_avermitilis	7959.0	7625.0	7581.0	7897.0
Staphylococcus_aureus_subsp._aureus_Mu50	4948.0	NA	4777.0	NA
Xylella_fastidiosa	1969.0	2052.0	2034.0	2120.0
Buchnera_aphidicola_Baizongia_pistaciae	NA	1082.0	NA	1132.0
Thermoanaerobacter_tengcongensis	2222.0	2289.0	2187.0	2105.0
Bradyrhizobium_japonicum	7861.0	7601.0	7853.0	7596.0
Corynebacterium_glutamicum_ATCC_13032	2720.0	2598.0	2630.0	2670.0
Caulobacter_vibrioides	3462.0	3327.0	3488.0	3368.0
Onion_yellows_phytoplasma	754.0	612.0	647.0	727.0
Mesorhizobium_loti	5782.0	5936.0	5968.0	5768.0
Fusobacterium_nucleatum_subsp._nucleatum	NA	3825.0	NA	3666.0
Bdellovibrio_bacteriovorus	3083.0	3070.0	3152.0	3168.0
Yersinia_pestis	3695.0	3831.0	3585.0	3740.0
Chlamydia_muridarum	892.0	921.0	922.0	888.0
Salmonella_typhi	3787.0	3798.0	3918.0	3888.0
Bacillus_halodurans	3318.0	3409.0	3510.0	3406.0
Bacteroides_thetaiotaomicron	5150.0	5422.0	5254.0	5312.0
Synechococcus_elongatus	2203.0	2234.0	2255.0	2163.0
Thermus_thermophilus_HB27	1623.0	1567.0	1590.0	1642.0

