strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Onion_yellows_phytoplasma	602.0	540.0	547.0	604.0
Mesorhizobium_loti	4410.0	4352.0	4400.0	4360.0
Fusobacterium_nucleatum_subsp._nucleatum	3058.0	NA	3094.0	NA
Bdellovibrio_bacteriovorus	2228.0	2261.0	2254.0	2252.0
Yersinia_pestis	2739.0	2785.0	2766.0	2714.0
Chlamydia_muridarum	638.0	649.0	645.0	646.0
Salmonella_typhi	2861.0	2886.0	2821.0	2849.0
Bacillus_halodurans	2500.0	2548.0	2516.0	2532.0
Bacteroides_thetaiotaomicron	3854.0	3894.0	3932.0	3889.0
Synechococcus_elongatus	1670.0	1686.0	1687.0	1697.0
Thermus_thermophilus_HB27	1247.0	1231.0	1241.0	1253.0

