strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Pseudomonas_aeruginosa	5670.0	5562.0	5420.0	5521.0
Helicobacter_hepaticus	1351.0	1339.0	1315.0	1322.0
Streptococcus_agalactiae_serogroup_III	1666.0	1690.0	1541.0	1562.0
Mycoplasma_genitalium	466.0	456.0	447.0	461.0
Haemophilus_influenzae	1386.0	1386.0	1361.0	1420.0
Pasteurella_multocida	1667.0	1643.0	1679.0	1701.0
Prochlorococcus_marinus	1948.0	1923.0	1948.0	1917.0
Corynebacterium_glutamicum	2361.0	2391.0	2421.0	2392.0
Archaeoglobus_fulgidus	1645.0	1620.0	1651.0	1618.0
Bacillus_subtilis	2832.0	2802.0	2848.0	2873.0
Staphylococcus_aureus_subsp._aureus_N315	NA	4313.0	NA	4395.0
Corynebacterium_efficiens	2229.0	2274.0	2297.0	2341.0
Geobacter_sulfurreducens	2785.0	2769.0	2813.0	2739.0
Yersinia_pestis_KIM	3274.0	3121.0	3172.0	3216.0
Bacillus_cereus_ATCC_10987	3963.0	3943.0	3865.0	3904.0
Pseudomonas_putida_KT2440	4392.0	4536.0	4475.0	4464.0
Sinorhizobium_meliloti	2675.0	2632.0	2669.0	2722.0
Lactobacillus_johnsonii	1463.0	1485.0	1528.0	1500.0
Chlamydophila_pneumoniae_CWL029	893.0	866.0	880.0	882.0
Streptomyces_coelicolor	6927.0	6874.0	6766.0	6716.0
Helicobacter_pylori	1241.0	1230.0	1258.0	1247.0
Dehalococcoides_ethenogenes_195	983.0	1082.0	1059.0	964.0
Rickettsia_prowazekii	847.0	872.0	870.0	858.0
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	1085.0	NA	1121.0	NA
Synechococcus_sp._WH_8102	1748.0	1761.0	1773.0	1737.0
Nitrosomonas_europaea	1992.0	1956.0	1929.0	1965.0
Mycoplasma_penetrans	1101.0	1070.0	1099.0	1071.0
Rhodopseudomonas_palustris	4150.0	4158.0	4081.0	4078.0
Chlamydophila_pneumoniae_AR39	907.0	919.0	906.0	926.0
Escherichia_coli	3656.0	3689.0	3634.0	3599.0
Xylella_fastidiosa_Temecula1	1753.0	1805.0	1778.0	1726.0
Treponema_denticola	2074.0	2067.0	2104.0	2097.0
Helicobacter_pylori_J99	1282.0	1226.0	1206.0	1260.0
Bacillus_cereus_ATCC_14579	4033.0	4084.0	4004.0	3954.0
Mycobacterium_avium_subsp._paratuberculosis	NA	7403.0	NA	7558.0
Sulfolobus_solfataricus	1986.0	1944.0	2060.0	2029.0
Lactococcus_lactis_subsp._lactis	1689.0	1779.0	1745.0	1719.0
Xanthomonas_axonopodis_pv._citri	3785.0	3813.0	3867.0	3747.0
Borrelia_burgdorferi	740.0	722.0	704.0	729.0
Staphylococcus_aureus_subsp._aureus_MW2	4305.0	NA	4395.0	NA
Bordetella_bronchiseptica	3995.0	3976.0	3927.0	4054.0
Mycobacterium_tuberculosis_CDC1551	3382.0	3326.0	3355.0	3286.0
Buchnera_aphidicola_Schizaphis_graminum	2782.0	NA	2840.0	NA
Haemophilus_ducreyi	1243.0	1184.0	1221.0	1202.0
Mycobacterium_tuberculosis_H37Rv	3353.0	3323.0	3273.0	3285.0
Bordetella_pertussis	3119.0	2974.0	3193.0	3031.0
Pyrococcus_furiosus	1352.0	1357.0	1375.0	1382.0
Acidobacterium_capsulatum_ATCC_51196	2934.0	2937.0	2986.0	2985.0
Xanthomonas_campestris_pv._campestris	3845.0	3780.0	3702.0	3782.0
Streptococcus_pneumoniae_R6	1517.0	1497.0	1487.0	1511.0
Wolinella_succinogenes	1525.0	1469.0	1496.0	1543.0
Streptococcus_pyogenes_MGAS315	1438.0	1420.0	1397.0	1383.0
Methanosarcina_acetivorans	4130.0	4103.0	4206.0	4041.0
Streptococcus_pyogenes	1273.0	1257.0	1250.0	1236.0
Aquifex_aeolicus	1143.0	1121.0	1145.0	1134.0
Clostridium_acetobutylicum	2963.0	2989.0	3057.0	3031.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	5369.0	NA	5265.0	NA
Streptococcus_pneumoniae	1548.0	1574.0	1565.0	1589.0
Methanococcus_maripaludis	1341.0	1314.0	1316.0	1339.0
Cyanidioschyzon_merolae	1179.0	1194.0	1174.0	1195.0
Clostridium_perfringens	2749.0	2680.0	2756.0	2702.0
Streptococcus_pyogenes_MGAS8232	1330.0	1384.0	1357.0	1366.0
Ralstonia_solanacearum	2586.0	2649.0	2628.0	2593.0
Ureaplasma_parvum	569.0	581.0	576.0	563.0
Mycoplasma_gallisepticum	754.0	780.0	772.0	761.0
Methanocaldococcus_jannaschii	1274.0	1270.0	1248.0	1239.0
Staphylococcus_epidermidis	1866.0	1870.0	1832.0	1912.0
Buchnera_aphidicola_Acyrthosiphon_pisum	1031.0	NA	1067.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	997.0	971.0	795.0	818.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	6727.0	NA	6830.0	NA
Escherichia_coli_O157_H7_EDL933	4010.0	3729.0	3788.0	4065.0
Clostridium_tetani	2164.0	2206.0	2152.0	2211.0
Streptococcus_pyogenes_SSI-1	1425.0	1379.0	1449.0	1400.0
Aeropyrum_pernix	1216.0	1195.0	1210.0	1190.0
Wolbachia_sp._wMel	934.0	978.0	922.0	958.0
Pyrococcus_abyssi	1273.0	1287.0	1258.0	1280.0
Shewanella_oneidensis	3609.0	3517.0	3658.0	3459.0
Mycobacterium_bovis	3302.0	3250.0	3236.0	3312.0
Streptococcus_mutans	1483.0	1538.0	1508.0	1515.0
Vibrio_cholerae	2817.0	2772.0	2869.0	2823.0
Coxiella_burnetii	1433.0	1536.0	1421.0	1508.0
Chlamydophila_pneumoniae_TW-183	884.0	897.0	909.0	903.0
Candidatus_Blochmannia_floridanus	560.0	532.0	543.0	547.0
Pyrobaculum_aerophilum	1568.0	1548.0	1547.0	1561.0
Escherichia_coli_O157_H7	3790.0	3742.0	3975.0	3912.0
Listeria_monocytogenes_str._4b_F2365	2201.0	2183.0	2147.0	2160.0
Listeria_innocua	2295.0	2255.0	2210.0	2253.0
Mycoplasma_pulmonis	759.0	757.0	736.0	772.0
Nanoarchaeum_equitans	361.0	362.0	369.0	369.0
Treponema_pallidum	812.0	822.0	801.0	814.0
Streptomyces_avermitilis	6897.0	7067.0	6929.0	7089.0
Staphylococcus_aureus_subsp._aureus_Mu50	NA	4352.0	NA	4429.0
Xylella_fastidiosa	1745.0	1822.0	1791.0	1771.0
Buchnera_aphidicola_Baizongia_pistaciae	973.0	NA	950.0	NA
Thermoanaerobacter_tengcongensis	2053.0	1966.0	2013.0	1920.0
Bradyrhizobium_japonicum	6807.0	6941.0	6967.0	6827.0
Corynebacterium_glutamicum_ATCC_13032	2361.0	2327.0	2388.0	2363.0
Caulobacter_vibrioides	3052.0	3000.0	3002.0	3077.0
Onion_yellows_phytoplasma	610.0	701.0	598.0	710.0
Mesorhizobium_loti	5106.0	5191.0	5201.0	5107.0
Fusobacterium_nucleatum_subsp._nucleatum	NA	3347.0	NA	3442.0
Bdellovibrio_bacteriovorus	2679.0	2739.0	2697.0	2715.0
Yersinia_pestis	3177.0	3292.0	3221.0	3260.0
Chlamydia_muridarum	783.0	783.0	796.0	797.0
Salmonella_typhi	3467.0	3385.0	3428.0	3445.0
Bacillus_halodurans	2911.0	2988.0	3034.0	2962.0
Bacteroides_thetaiotaomicron	4526.0	4610.0	4670.0	4600.0
Synechococcus_elongatus	2021.0	1995.0	1978.0	2010.0
Thermus_thermophilus_HB27	1477.0	1473.0	1440.0	1448.0

