strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Chlamydia_trachomatis	37.0	37.0	40.0	40.0
Methanopyrus_kandleri	68.0	78.0	68.0	78.0
Pseudomonas_syringae_pv._tomato	412.0	412.0	247.0	247.0
Shigella_flexneri	478.0	182.0	478.0	182.0
Rhodopseudomonas_palustris	239.0	261.0	239.0	261.0
Gloeobacter_violaceus	299.0	192.0	192.0	299.0
Methanothermobacter_thermautotrophicus_str._Delta_H	NA	136.0	NA	136.0
Rickettsia_conorii	70.0	70.0	67.0	67.0
Leishmania_major	222.0	74.0	74.0	222.0
Thermoplasma_volcanium	91.0	54.0	91.0	54.0
Pseudomonas_aeruginosa	527.0	297.0	527.0	297.0
Helicobacter_hepaticus	71.0	95.0	95.0	71.0
Streptococcus_agalactiae_serogroup_III	107.0	107.0	156.0	156.0
Mycoplasma_genitalium	26.0	26.0	45.0	45.0
Haemophilus_influenzae	150.0	180.0	180.0	150.0
Pasteurella_multocida	108.0	88.0	108.0	88.0
Prochlorococcus_marinus	172.0	105.0	172.0	105.0
Corynebacterium_glutamicum	174.0	117.0	117.0	174.0
Archaeoglobus_fulgidus	129.0	129.0	75.0	75.0
Bacillus_subtilis	137.0	161.0	161.0	137.0
Staphylococcus_aureus_subsp._aureus_N315	353.0	NA	353.0	NA
Corynebacterium_efficiens	145.0	200.0	200.0	145.0
Geobacter_sulfurreducens	199.0	140.0	140.0	199.0
Yersinia_pestis_KIM	353.0	171.0	353.0	171.0
Bacillus_cereus_ATCC_10987	405.0	466.0	405.0	466.0
Pseudomonas_putida_KT2440	254.0	254.0	358.0	358.0
Sinorhizobium_meliloti	239.0	239.0	167.0	167.0
Lactobacillus_johnsonii	123.0	88.0	123.0	88.0
Chlamydophila_pneumoniae_CWL029	49.0	43.0	43.0	49.0
Streptomyces_coelicolor	618.0	494.0	494.0	618.0
Streptomyces_avermitilis	484.0	484.0	632.0	632.0
Buchnera_aphidicola_Schizaphis_graminum	NA	279.0	NA	279.0
Rickettsia_prowazekii	65.0	58.0	65.0	58.0
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	103.0	NA	103.0	NA
Synechococcus_sp._WH_8102	82.0	117.0	82.0	117.0
Nitrosomonas_europaea	103.0	103.0	198.0	198.0
Mycoplasma_penetrans	77.0	77.0	137.0	137.0
Bacillus_anthracis_str._Ames	253.0	222.0	253.0	222.0
Chlamydophila_pneumoniae_AR39	116.0	105.0	116.0	105.0
Escherichia_coli	314.0	314.0	189.0	189.0
Xylella_fastidiosa_Temecula1	224.0	224.0	98.0	98.0
Treponema_denticola	175.0	97.0	175.0	97.0
Helicobacter_pylori_J99	72.0	127.0	72.0	127.0
Bacillus_cereus_ATCC_14579	292.0	234.0	234.0	292.0
Mycobacterium_avium_subsp._paratuberculosis	NA	553.0	NA	553.0
Sulfolobus_solfataricus	120.0	354.0	354.0	120.0
Lactococcus_lactis_subsp._lactis	189.0	106.0	106.0	189.0
Xanthomonas_axonopodis_pv._citri	222.0	287.0	222.0	287.0
Borrelia_burgdorferi	77.0	77.0	74.0	74.0
Staphylococcus_aureus_subsp._aureus_MW2	359.0	NA	359.0	NA
Bordetella_bronchiseptica	339.0	245.0	339.0	245.0
Mycobacterium_tuberculosis_CDC1551	395.0	289.0	289.0	395.0
Dehalococcoides_ethenogenes_195	80.0	57.0	80.0	57.0
Haemophilus_ducreyi	82.0	109.0	109.0	82.0
Mycobacterium_tuberculosis_H37Rv	209.0	319.0	319.0	209.0
Bordetella_pertussis	220.0	220.0	449.0	449.0
Pyrococcus_furiosus	115.0	115.0	66.0	66.0
Acidobacterium_capsulatum_ATCC_51196	192.0	139.0	139.0	192.0
Xanthomonas_campestris_pv._campestris	242.0	335.0	242.0	335.0
Streptococcus_pneumoniae_R6	84.0	84.0	170.0	170.0
Wolinella_succinogenes	86.0	128.0	128.0	86.0
Streptococcus_pyogenes_MGAS315	142.0	88.0	88.0	142.0
Methanosarcina_acetivorans	594.0	594.0	209.0	209.0
Streptococcus_pyogenes	79.0	105.0	105.0	79.0
Aquifex_aeolicus	80.0	56.0	80.0	56.0
Clostridium_acetobutylicum	256.0	215.0	215.0	256.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	NA	376.0	NA	376.0
Streptococcus_pneumoniae	179.0	90.0	90.0	179.0
Methanococcus_maripaludis	79.0	79.0	108.0	108.0
Cyanidioschyzon_merolae	64.0	178.0	64.0	178.0
Clostridium_perfringens	226.0	226.0	192.0	192.0
Streptococcus_pyogenes_MGAS8232	125.0	125.0	63.0	63.0
Ralstonia_solanacearum	236.0	236.0	167.0	167.0
Ureaplasma_parvum	37.0	44.0	37.0	44.0
Mycoplasma_gallisepticum	44.0	127.0	44.0	127.0
Methanocaldococcus_jannaschii	101.0	149.0	149.0	101.0
Staphylococcus_epidermidis	177.0	119.0	119.0	177.0
Buchnera_aphidicola_Acyrthosiphon_pisum	97.0	NA	97.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	92.0	178.0	92.0	178.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	NA	420.0	NA	420.0
Escherichia_coli_O157_H7_EDL933	203.0	203.0	414.0	414.0
Clostridium_tetani	201.0	201.0	167.0	167.0
Streptococcus_pyogenes_SSI-1	128.0	76.0	76.0	128.0
Aeropyrum_pernix	65.0	65.0	54.0	54.0
Wolbachia_sp._wMel	157.0	157.0	50.0	50.0
Pyrococcus_abyssi	75.0	75.0	63.0	63.0
Shewanella_oneidensis	180.0	180.0	428.0	428.0
Mycobacterium_bovis	201.0	307.0	308.0	202.0
Streptococcus_mutans	109.0	109.0	79.0	79.0
Vibrio_cholerae	241.0	161.0	161.0	241.0
Coxiella_burnetii	66.0	66.0	178.0	178.0
Chlamydophila_pneumoniae_TW-183	42.0	46.0	42.0	46.0
Candidatus_Blochmannia_floridanus	39.0	37.0	39.0	37.0
Pyrobaculum_aerophilum	152.0	152.0	79.0	79.0
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	133.0	NA	133.0	NA
Listeria_monocytogenes_str._4b_F2365	123.0	148.0	148.0	123.0
Listeria_innocua	135.0	169.0	169.0	135.0
Mycoplasma_pulmonis	62.0	88.0	88.0	62.0
Nanoarchaeum_equitans	21.0	21.0	21.0	21.0
Treponema_pallidum	46.0	46.0	66.0	66.0
Staphylococcus_aureus_subsp._aureus_Mu50	323.0	NA	323.0	NA
Xylella_fastidiosa	227.0	84.0	227.0	84.0
Buchnera_aphidicola_Baizongia_pistaciae	NA	69.0	NA	69.0
Thermoanaerobacter_tengcongensis	99.0	257.0	99.0	257.0
Bradyrhizobium_japonicum	367.0	367.0	497.0	497.0
Corynebacterium_glutamicum_ATCC_13032	106.0	165.0	165.0	106.0
Caulobacter_vibrioides	252.0	180.0	252.0	180.0
Onion_yellows_phytoplasma	138.0	47.0	138.0	47.0
Mesorhizobium_loti	280.0	280.0	345.0	345.0
Fusobacterium_nucleatum_subsp._nucleatum	NA	320.0	NA	320.0
Bdellovibrio_bacteriovorus	138.0	139.0	139.0	138.0
Yersinia_pestis	362.0	362.0	161.0	161.0
Chlamydia_muridarum	53.0	48.0	48.0	53.0
Salmonella_typhi	162.0	162.0	244.0	244.0
Bacillus_halodurans	153.0	274.0	274.0	153.0
Bacteroides_thetaiotaomicron	236.0	346.0	236.0	346.0
Synechococcus_elongatus	90.0	107.0	90.0	107.0
Thermus_thermophilus_HB27	126.0	92.0	126.0	92.0

