strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Helicobacter_pylori_J99	1435.0	1344.0	1592.0	1529.0
Bacillus_cereus_ATCC_14579	4986.0	4479.0	5051.0	4430.0
Mycobacterium_avium_subsp._paratuberculosis	NA	8928.0	NA	7840.0
Sulfolobus_solfataricus	2537.0	2271.0	2165.0	2407.0
Lactococcus_lactis_subsp._lactis	1910.0	2225.0	1978.0	2136.0
Xanthomonas_axonopodis_pv._citri	4210.0	4814.0	4766.0	4255.0
Borrelia_burgdorferi	818.0	731.0	698.0	827.0
Staphylococcus_aureus_subsp._aureus_MW2	4682.0	NA	5272.0	NA
Bordetella_bronchiseptica	4873.0	4208.0	4263.0	4788.0
Mycobacterium_tuberculosis_CDC1551	4089.0	3598.0	4144.0	3675.0
Buchnera_aphidicola_Schizaphis_graminum	NA	3004.0	NA	3406.0
Haemophilus_ducreyi	1363.0	1555.0	1533.0	1391.0
Mycobacterium_tuberculosis_H37Rv	3676.0	3612.0	4143.0	4071.0
Clostridium_tetani	2246.0	2582.0	2568.0	2260.0
Streptococcus_pyogenes_SSI-1	1561.0	1730.0	1570.0	1762.0
Acidobacterium_capsulatum_ATCC_51196	3481.0	3876.0	3900.0	3483.0
Gloeobacter_violaceus	4330.0	3851.0	4340.0	3867.0
Streptococcus_pneumoniae_R6	1694.0	1893.0	1858.0	1663.0
Wolinella_succinogenes	1784.0	1752.0	1967.0	1996.0
Streptococcus_pyogenes_MGAS315	1723.0	1500.0	1533.0	1683.0
Methanosarcina_acetivorans	5331.0	5135.0	4795.0	4598.0
Streptococcus_pyogenes	1633.0	1429.0	1611.0	1447.0
Aquifex_aeolicus	1310.0	1454.0	1440.0	1290.0
Clostridium_acetobutylicum	3632.0	3175.0	3156.0	3599.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	6710.0	NA	5946.0	NA
Streptococcus_pneumoniae	1729.0	1761.0	1979.0	1942.0
Methanococcus_maripaludis	1446.0	1652.0	1461.0	1663.0
Cyanidioschyzon_merolae	1514.0	1325.0	1359.0	1482.0
Clostridium_perfringens	3264.0	2851.0	2805.0	3252.0
Streptococcus_pyogenes_MGAS8232	1569.0	1743.0	1572.0	1773.0
Ralstonia_solanacearum	2833.0	3209.0	3221.0	2865.0
Ureaplasma_parvum	563.0	661.0	653.0	579.0
Mycoplasma_gallisepticum	886.0	920.0	812.0	778.0
Methanocaldococcus_jannaschii	1378.0	1359.0	1546.0	1562.0
Helicobacter_pylori	1404.0	1531.0	1353.0	1560.0
Buchnera_aphidicola_Acyrthosiphon_pisum	1025.0	NA	1184.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	917.0	900.0	759.0	1053.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	8038.0	NA	8979.0	NA
Escherichia_coli_O157_H7_EDL933	4706.0	4414.0	4895.0	5200.0
Bordetella_pertussis	3689.0	3566.0	3127.0	3266.0
Pyrococcus_furiosus	1703.0	1727.0	1541.0	1543.0
Aeropyrum_pernix	1592.0	1566.0	1408.0	1441.0
Wolbachia_sp._wMel	1118.0	1191.0	992.0	1057.0
Pyrococcus_abyssi	1496.0	1675.0	1504.0	1679.0
Shewanella_oneidensis	4500.0	4202.0	4669.0	4042.0
Mycobacterium_bovis	4086.0	4107.0	3631.0	3629.0
Streptococcus_mutans	1659.0	1884.0	1690.0	1877.0
Vibrio_cholerae	3698.0	3323.0	3776.0	3410.0
Coxiella_burnetii	1720.0	1907.0	1839.0	1640.0
Chlamydophila_pneumoniae_TW-183	1167.0	1033.0	1153.0	1042.0
Candidatus_Blochmannia_floridanus	677.0	693.0	583.0	603.0
Pyrobaculum_aerophilum	2098.0	1890.0	2085.0	1888.0
Escherichia_coli_O157_H7	4885.0	4401.0	5106.0	4599.0
Listeria_monocytogenes_str._4b_F2365	2384.0	2724.0	2436.0	2692.0
Listeria_innocua	2479.0	2844.0	2543.0	2768.0
Mycoplasma_pulmonis	885.0	850.0	743.0	770.0
Nanoarchaeum_equitans	392.0	384.0	438.0	439.0
Treponema_pallidum	956.0	1067.0	965.0	1066.0
Streptomyces_avermitilis	8248.0	7197.0	7171.0	8207.0
Staphylococcus_aureus_subsp._aureus_Mu50	NA	5285.0	NA	4694.0
Xylella_fastidiosa	2020.0	2259.0	2116.0	2362.0
Buchnera_aphidicola_Baizongia_pistaciae	NA	975.0	NA	1136.0
Thermoanaerobacter_tengcongensis	2282.0	2160.0	2443.0	2544.0
Bradyrhizobium_japonicum	7631.0	8629.0	8572.0	7664.0
Corynebacterium_glutamicum_ATCC_13032	2796.0	2738.0	3115.0	3060.0
Caulobacter_vibrioides	3779.0	3334.0	3322.0	3779.0
Onion_yellows_phytoplasma	660.0	773.0	567.0	680.0
Mesorhizobium_loti	5798.0	6536.0	6561.0	5823.0
Fusobacterium_nucleatum_subsp._nucleatum	NA	4028.0	NA	3506.0
Bdellovibrio_bacteriovorus	3267.0	3228.0	3582.0	3626.0
Yersinia_pestis	4342.0	3935.0	3802.0	4194.0
Chlamydia_muridarum	886.0	989.0	895.0	995.0
Salmonella_typhi	4052.0	4568.0	4090.0	4500.0
Bacillus_halodurans	3924.0	3814.0	3396.0	3545.0
Bacteroides_thetaiotaomicron	5431.0	6114.0	5465.0	6031.0
Synechococcus_elongatus	2306.0	2587.0	2574.0	2310.0
Thermus_thermophilus_HB27	1573.0	1813.0	1778.0	1586.0

