strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Streptococcus_pneumoniae_R6	95.0	183.0	95.0	183.0
Wolinella_succinogenes	119.0	75.0	119.0	75.0
Streptococcus_pyogenes_MGAS315	78.0	130.0	78.0	130.0
Methanosarcina_acetivorans	204.0	592.0	592.0	204.0
Streptococcus_pyogenes	80.0	104.0	104.0	80.0
Aquifex_aeolicus	76.0	54.0	54.0	76.0
Clostridium_acetobutylicum	249.0	210.0	210.0	249.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	386.0	NA	386.0	NA
Streptococcus_pneumoniae	90.0	90.0	181.0	181.0
Methanococcus_maripaludis	75.0	75.0	106.0	106.0
Cyanidioschyzon_merolae	71.0	193.0	71.0	193.0
Clostridium_perfringens	225.0	191.0	225.0	191.0
Streptococcus_pyogenes_MGAS8232	69.0	135.0	135.0	69.0
Ralstonia_solanacearum	238.0	238.0	160.0	160.0
Ureaplasma_parvum	50.0	39.0	50.0	39.0
Mycoplasma_gallisepticum	39.0	115.0	39.0	115.0
Methanocaldococcus_jannaschii	87.0	136.0	136.0	87.0
Staphylococcus_epidermidis	166.0	166.0	107.0	107.0
Buchnera_aphidicola_Acyrthosiphon_pisum	83.0	NA	83.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	97.0	97.0	183.0	183.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	396.0	NA	396.0	NA
Escherichia_coli_O157_H7_EDL933	189.0	423.0	189.0	423.0
Bordetella_pertussis	220.0	220.0	454.0	454.0
Streptococcus_pyogenes_SSI-1	133.0	74.0	74.0	133.0
Aeropyrum_pernix	74.0	57.0	57.0	74.0
Wolbachia_sp._wMel	167.0	167.0	56.0	56.0
Pyrococcus_abyssi	79.0	79.0	69.0	69.0
Shewanella_oneidensis	171.0	416.0	171.0	416.0
Mycobacterium_bovis	310.0	310.0	201.0	201.0
Streptococcus_mutans	84.0	116.0	116.0	84.0
Vibrio_cholerae	154.0	231.0	154.0	231.0
Coxiella_burnetii	181.0	70.0	181.0	70.0
Chlamydophila_pneumoniae_TW-183	47.0	51.0	51.0	47.0
Candidatus_Blochmannia_floridanus	43.0	43.0	38.0	38.0
Pyrobaculum_aerophilum	153.0	83.0	153.0	83.0
Escherichia_coli_O157_H7	417.0	417.0	175.0	175.0
Listeria_monocytogenes_str._4b_F2365	108.0	108.0	135.0	135.0
Listeria_innocua	147.0	147.0	184.0	184.0
Mycoplasma_pulmonis	81.0	52.0	81.0	52.0
Nanoarchaeum_equitans	18.0	17.0	17.0	18.0
Treponema_pallidum	71.0	50.0	50.0	71.0
Staphylococcus_aureus_subsp._aureus_Mu50	NA	337.0	NA	337.0
Xylella_fastidiosa	224.0	97.0	224.0	97.0
Buchnera_aphidicola_Baizongia_pistaciae	69.0	NA	69.0	NA
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	141.0	NA	141.0	NA
Thermoanaerobacter_tengcongensis	97.0	258.0	97.0	258.0
Bradyrhizobium_japonicum	380.0	380.0	510.0	510.0
Corynebacterium_glutamicum_ATCC_13032	97.0	97.0	156.0	156.0
Caulobacter_vibrioides	255.0	255.0	179.0	179.0
Onion_yellows_phytoplasma	141.0	54.0	141.0	54.0
Mesorhizobium_loti	274.0	274.0	348.0	348.0
Fusobacterium_nucleatum_subsp._nucleatum	NA	293.0	NA	293.0
Bdellovibrio_bacteriovorus	142.0	142.0	143.0	143.0
Yersinia_pestis	153.0	353.0	353.0	153.0
Chlamydia_muridarum	51.0	44.0	44.0	51.0
Salmonella_typhi	155.0	235.0	155.0	235.0
Bacillus_halodurans	281.0	281.0	168.0	168.0
Bacteroides_thetaiotaomicron	242.0	242.0	347.0	347.0
Synechococcus_elongatus	123.0	123.0	104.0	104.0
Thermus_thermophilus_HB27	125.0	90.0	125.0	90.0

