strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Streptococcus_pyogenes_SSI-1	175.0	175.0	219.0	219.0
Acidobacterium_capsulatum_ATCC_51196	437.0	385.0	437.0	385.0
Gloeobacter_violaceus	533.0	533.0	437.0	437.0
Streptococcus_pneumoniae_R6	217.0	216.0	298.0	298.0
Wolinella_succinogenes	180.0	180.0	219.0	219.0
Streptococcus_pyogenes_MGAS315	195.0	239.0	195.0	239.0
Methanosarcina_acetivorans	931.0	931.0	578.0	578.0
Streptococcus_pyogenes	199.0	199.0	184.0	184.0
Aquifex_aeolicus	147.0	168.0	168.0	147.0
Clostridium_acetobutylicum	506.0	466.0	466.0	507.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	NA	780.0	NA	781.0
Streptococcus_pneumoniae	296.0	218.0	218.0	296.0
Onion_yellows_phytoplasma	118.0	118.0	192.0	192.0
Cyanidioschyzon_merolae	159.0	266.0	266.0	159.0
Clostridium_perfringens	523.0	523.0	504.0	504.0
Streptococcus_pyogenes_MGAS8232	220.0	220.0	165.0	165.0
Ralstonia_solanacearum	434.0	366.0	367.0	434.0
Ureaplasma_parvum	107.0	96.0	107.0	96.0
Mycoplasma_gallisepticum	116.0	186.0	116.0	186.0
Methanocaldococcus_jannaschii	203.0	244.0	203.0	244.0
Staphylococcus_epidermidis	278.0	278.0	326.0	326.0
Buchnera_aphidicola_Acyrthosiphon_pisum	183.0	NA	183.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	191.0	190.0	245.0	245.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	NA	937.0	NA	937.0
Escherichia_coli_O157_H7_EDL933	513.0	513.0	699.0	699.0
Bordetella_pertussis	528.0	695.0	695.0	528.0
Pyrococcus_furiosus	186.0	229.0	229.0	186.0
Aeropyrum_pernix	148.0	148.0	137.0	137.0
Wolbachia_sp._wMel	227.0	227.0	139.0	139.0
Pyrococcus_abyssi	170.0	170.0	156.0	156.0
Shewanella_oneidensis	663.0	452.0	451.0	663.0
Mycobacterium_bovis	585.0	481.0	585.0	482.0
Streptococcus_mutans	239.0	239.0	211.0	211.0
Vibrio_cholerae	457.0	390.0	457.0	391.0
Coxiella_burnetii	189.0	189.0	276.0	276.0
Chlamydophila_pneumoniae_TW-183	130.0	131.0	130.0	131.0
Candidatus_Blochmannia_floridanus	85.0	85.0	84.0	84.0
Pyrobaculum_aerophilum	182.0	252.0	252.0	182.0
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	367.0	NA	367.0	NA
Listeria_monocytogenes_str._4b_F2365	316.0	336.0	316.0	336.0
Listeria_innocua	316.0	316.0	344.0	344.0
Mycoplasma_pulmonis	127.0	154.0	127.0	154.0
Yersinia_pestis	563.0	389.0	563.0	389.0
Treponema_pallidum	117.0	117.0	134.0	134.0
Streptomyces_avermitilis	1288.0	1289.0	1161.0	1160.0
Staphylococcus_aureus_subsp._aureus_Mu50	709.0	NA	709.0	NA
Xylella_fastidiosa	346.0	219.0	219.0	346.0
Buchnera_aphidicola_Baizongia_pistaciae	NA	153.0	NA	153.0
Thermoanaerobacter_tengcongensis	266.0	401.0	265.0	401.0
Bradyrhizobium_japonicum	997.0	1105.0	997.0	1104.0
Corynebacterium_glutamicum_ATCC_13032	274.0	328.0	274.0	328.0
Caulobacter_vibrioides	531.0	531.0	464.0	465.0
Methanococcus_maripaludis	191.0	191.0	221.0	221.0
Mesorhizobium_loti	784.0	784.0	732.0	732.0
Fusobacterium_nucleatum_subsp._nucleatum	NA	602.0	NA	602.0
Bdellovibrio_bacteriovorus	331.0	325.0	325.0	331.0
Nanoarchaeum_equitans	53.0	54.0	54.0	53.0
Chlamydia_muridarum	113.0	110.0	110.0	113.0
Salmonella_typhi	427.0	499.0	427.0	499.0
Bacillus_halodurans	509.0	405.0	509.0	405.0
Bacteroides_thetaiotaomicron	605.0	696.0	605.0	696.0
Synechococcus_elongatus	230.0	248.0	248.0	230.0
Thermus_thermophilus_HB27	241.0	214.0	241.0	214.0

