strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Tropheryma_whipplei_TW0827	462.0	631.0	452.0	617.0
Chlamydia_trachomatis	494.0	697.0	678.0	520.0
Methanopyrus_kandleri	778.0	1100.0	834.0	1119.0
Pseudomonas_syringae_pv._tomato	4295.0	4357.0	3130.0	3187.0
Caenorhabditis_briggsae	7442.0	9900.0	7322.0	10315.0
Rhodopseudomonas_palustris	2543.0	3564.0	3535.0	2590.0
Gloeobacter_violaceus	3060.0	2208.0	3079.0	2242.0
Methanothermobacter_thermautotrophicus_str._Delta_H	NA	2432.0	NA	1796.0
Rickettsia_conorii	576.0	804.0	793.0	592.0
Leishmania_major	987.0	1333.0	992.0	1364.0
Thermoplasma_volcanium	799.0	815.0	1089.0	1109.0
Pseudomonas_aeruginosa	4647.0	4781.0	3416.0	3351.0
Helicobacter_hepaticus	834.0	842.0	1161.0	1161.0
Streptococcus_agalactiae_serogroup_III	1021.0	1327.0	1384.0	960.0
Mycoplasma_genitalium	242.0	343.0	344.0	246.0
Haemophilus_influenzae	882.0	886.0	1221.0	1209.0
Pasteurella_multocida	1600.0	1148.0	1182.0	1603.0
Prochlorococcus_marinus	1835.0	1350.0	1843.0	1343.0
Corynebacterium_glutamicum	1669.0	2272.0	2261.0	1661.0
Archaeoglobus_fulgidus	1180.0	1195.0	1596.0	1585.0
Bacillus_subtilis	2092.0	2819.0	2772.0	2043.0
Staphylococcus_aureus_subsp._aureus_N315	2520.0	NA	3490.0	NA
Corynebacterium_efficiens	1511.0	2039.0	1490.0	2063.0
Geobacter_sulfurreducens	2544.0	1855.0	2523.0	1840.0
Yersinia_pestis_KIM	3232.0	2349.0	3178.0	2392.0
Bacillus_cereus_ATCC_10987	3453.0	2538.0	2448.0	3466.0
Pseudomonas_putida_KT2440	4089.0	4059.0	3011.0	2963.0
Sinorhizobium_meliloti	2380.0	1747.0	1736.0	2405.0
Lactobacillus_johnsonii	932.0	1300.0	1269.0	926.0
Chlamydophila_pneumoniae_CWL029	822.0	634.0	834.0	607.0
Streptomyces_coelicolor	5210.0	5205.0	3640.0	3670.0
Helicobacter_pylori	782.0	1093.0	791.0	1085.0
Dehalococcoides_ethenogenes_195	962.0	694.0	952.0	698.0
Rickettsia_prowazekii	476.0	689.0	500.0	681.0
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	531.0	NA	777.0	NA
Synechococcus_sp._WH_8102	1260.0	1706.0	1236.0	1663.0
Nitrosomonas_europaea	1402.0	1933.0	1431.0	1912.0
Mycoplasma_penetrans	826.0	593.0	814.0	561.0
Bacillus_anthracis_str._Ames	2444.0	3387.0	2499.0	3430.0
Chlamydophila_pneumoniae_AR39	637.0	859.0	851.0	620.0
Escherichia_coli	3461.0	3489.0	2570.0	2544.0
Xylella_fastidiosa_Temecula1	1214.0	1666.0	1606.0	1197.0
Treponema_denticola	1353.0	1866.0	1896.0	1391.0
Helicobacter_pylori_J99	785.0	1069.0	798.0	1108.0
Bacillus_cereus_ATCC_14579	3585.0	2573.0	3576.0	2634.0
Mycobacterium_avium_subsp._paratuberculosis	NA	4229.0	NA	5952.0
Sulfolobus_solfataricus	1684.0	1350.0	1796.0	1186.0
Lactococcus_lactis_subsp._lactis	1565.0	1136.0	1094.0	1516.0
Xanthomonas_axonopodis_pv._citri	2328.0	3262.0	3304.0	2388.0
Borrelia_burgdorferi	541.0	545.0	397.0	371.0
Staphylococcus_aureus_subsp._aureus_MW2	2517.0	NA	3514.0	NA
Bordetella_bronchiseptica	3307.0	3272.0	2360.0	2363.0
Mycobacterium_tuberculosis_CDC1551	2878.0	2066.0	2900.0	2074.0
Buchnera_aphidicola_Schizaphis_graminum	NA	2374.0	NA	1697.0
Haemophilus_ducreyi	1075.0	1050.0	774.0	754.0
Mycobacterium_tuberculosis_H37Rv	2006.0	2812.0	2067.0	2802.0
Clostridium_tetani	1259.0	1746.0	1729.0	1215.0
Pyrococcus_furiosus	1312.0	989.0	1329.0	936.0
Acidobacterium_capsulatum_ATCC_51196	2037.0	2774.0	2742.0	2007.0
Xanthomonas_campestris_pv._campestris	2275.0	2372.0	3208.0	3262.0
Streptococcus_pneumoniae_R6	1343.0	1326.0	991.0	960.0
Wolinella_succinogenes	1036.0	1373.0	1023.0	1391.0
Streptococcus_pyogenes_MGAS315	1218.0	904.0	911.0	1250.0
Methanosarcina_acetivorans	3863.0	3988.0	2877.0	2923.0
Streptococcus_pyogenes	1113.0	842.0	1137.0	806.0
Aquifex_aeolicus	1025.0	759.0	1052.0	780.0
Clostridium_acetobutylicum	1795.0	2445.0	1730.0	2472.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	NA	4585.0	NA	3390.0
Streptococcus_pneumoniae	1026.0	1381.0	1013.0	1396.0
Methanococcus_maripaludis	841.0	1109.0	790.0	1138.0
Cyanidioschyzon_merolae	1135.0	1062.0	781.0	849.0
Clostridium_perfringens	2110.0	2134.0	1518.0	1510.0
Streptococcus_pyogenes_MGAS8232	875.0	922.0	1233.0	1248.0
Ralstonia_solanacearum	1633.0	2252.0	1617.0	2238.0
Ureaplasma_parvum	287.0	405.0	403.0	274.0
Mycoplasma_gallisepticum	635.0	623.0	455.0	457.0
Methanocaldococcus_jannaschii	1050.0	737.0	1048.0	749.0
Staphylococcus_epidermidis	1111.0	1142.0	1564.0	1588.0
Buchnera_aphidicola_Acyrthosiphon_pisum	563.0	NA	794.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	451.0	571.0	395.0	640.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	NA	4871.0	NA	6596.0
Escherichia_coli_O157_H7_EDL933	2839.0	3671.0	3836.0	2766.0
Bordetella_pertussis	1791.0	1836.0	2570.0	2493.0
Streptococcus_pyogenes_SSI-1	913.0	1258.0	914.0	1248.0
Aeropyrum_pernix	1112.0	826.0	805.0	1105.0
Wolbachia_sp._wMel	791.0	812.0	568.0	602.0
Pyrococcus_abyssi	879.0	869.0	1192.0	1183.0
Shewanella_oneidensis	2490.0	3400.0	3353.0	2504.0
Mycobacterium_bovis	2004.0	2070.0	2816.0	2809.0
Streptococcus_mutans	918.0	1309.0	1322.0	964.0
Vibrio_cholerae	2829.0	2825.0	2064.0	2135.0
Coxiella_burnetii	1338.0	990.0	1318.0	968.0
Chlamydophila_pneumoniae_TW-183	622.0	863.0	853.0	646.0
Candidatus_Blochmannia_floridanus	391.0	261.0	287.0	386.0
Pyrobaculum_aerophilum	1530.0	1118.0	1175.0	1563.0
Escherichia_coli_O157_H7	3624.0	2676.0	2828.0	3769.0
Listeria_monocytogenes_str._4b_F2365	1393.0	1424.0	1950.0	1931.0
Listeria_innocua	1977.0	1470.0	1404.0	1949.0
Mycoplasma_pulmonis	571.0	556.0	393.0	394.0
Nanoarchaeum_equitans	195.0	225.0	295.0	300.0
Treponema_pallidum	537.0	574.0	758.0	749.0
Streptomyces_avermitilis	3932.0	5553.0	5550.0	3960.0
Staphylococcus_aureus_subsp._aureus_Mu50	3737.0	NA	2683.0	NA
Xylella_fastidiosa	1218.0	1227.0	1644.0	1676.0
Buchnera_aphidicola_Baizongia_pistaciae	NA	754.0	NA	524.0
Thermoanaerobacter_tengcongensis	1772.0	1708.0	1300.0	1231.0
Bradyrhizobium_japonicum	4366.0	6047.0	6022.0	4392.0
Corynebacterium_glutamicum_ATCC_13032	1657.0	2241.0	1645.0	2234.0
Caulobacter_vibrioides	1855.0	2607.0	2607.0	1891.0
Onion_yellows_phytoplasma	477.0	395.0	523.0	320.0
Mesorhizobium_loti	3357.0	4614.0	3353.0	4614.0
Fusobacterium_nucleatum_subsp._nucleatum	NA	1850.0	NA	2635.0
Bdellovibrio_bacteriovorus	2036.0	1950.0	2669.0	2684.0
Yersinia_pestis	2284.0	2321.0	3090.0	3148.0
Chlamydia_muridarum	514.0	709.0	512.0	707.0
Salmonella_typhi	3367.0	3352.0	2524.0	2488.0
Bacillus_halodurans	2054.0	2163.0	2830.0	2910.0
Bacteroides_thetaiotaomicron	3243.0	3267.0	4428.0	4374.0
Synechococcus_elongatus	1826.0	1856.0	1391.0	1323.0
Thermus_thermophilus_HB27	1177.0	852.0	1187.0	845.0

