strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Staphylococcus_aureus_subsp._aureus_N315	420.0	NA	420.0	NA
Corynebacterium_efficiens	171.0	222.0	171.0	222.0
Geobacter_sulfurreducens	238.0	238.0	186.0	186.0
Yersinia_pestis_KIM	411.0	411.0	233.0	233.0
Bacillus_cereus_ATCC_10987	494.0	552.0	494.0	552.0
Pseudomonas_putida_KT2440	444.0	444.0	341.0	341.0
Sinorhizobium_meliloti	214.0	284.0	284.0	214.0
Lactobacillus_johnsonii	147.0	113.0	147.0	113.0
Chlamydophila_pneumoniae_CWL029	61.0	67.0	61.0	67.0
Streptomyces_coelicolor	657.0	657.0	776.0	776.0
Streptomyces_avermitilis	643.0	643.0	791.0	791.0
Dehalococcoides_ethenogenes_195	75.0	75.0	100.0	100.0
Rickettsia_prowazekii	91.0	91.0	85.0	85.0
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	123.0	NA	123.0	NA
Synechococcus_sp._WH_8102	123.0	156.0	123.0	156.0
Nitrosomonas_europaea	145.0	240.0	145.0	240.0
Mycoplasma_penetrans	168.0	168.0	106.0	106.0
Rhodopseudomonas_palustris	354.0	331.0	331.0	354.0
Chlamydophila_pneumoniae_AR39	126.0	116.0	115.0	127.0
Escherichia_coli	381.0	263.0	381.0	263.0
Xylella_fastidiosa_Temecula1	123.0	254.0	123.0	254.0
Treponema_denticola	151.0	151.0	222.0	222.0
Helicobacter_pylori_J99	155.0	155.0	110.0	110.0
Bacillus_cereus_ATCC_14579	358.0	290.0	290.0	358.0
Mycobacterium_avium_subsp._paratuberculosis	NA	686.0	NA	686.0
Sulfolobus_solfataricus	155.0	385.0	155.0	385.0
Lactococcus_lactis_subsp._lactis	231.0	154.0	154.0	231.0
Xanthomonas_axonopodis_pv._citri	281.0	343.0	280.0	343.0
Borrelia_burgdorferi	95.0	101.0	101.0	96.0
Staphylococcus_aureus_subsp._aureus_MW2	407.0	NA	407.0	NA
Bordetella_bronchiseptica	308.0	308.0	402.0	402.0
Mycobacterium_tuberculosis_CDC1551	471.0	359.0	471.0	359.0
Buchnera_aphidicola_Schizaphis_graminum	NA	300.0	NA	300.0
Haemophilus_ducreyi	94.0	121.0	94.0	121.0
Mycobacterium_tuberculosis_H37Rv	260.0	371.0	260.0	371.0
Clostridium_tetani	223.0	223.0	195.0	195.0
Pyrococcus_furiosus	151.0	98.0	151.0	98.0
Acidobacterium_capsulatum_ATCC_51196	266.0	212.0	266.0	212.0
Xanthomonas_campestris_pv._campestris	327.0	408.0	327.0	408.0
Streptococcus_pneumoniae_R6	208.0	208.0	122.0	122.0
Wolinella_succinogenes	104.0	150.0	150.0	104.0
Streptococcus_pyogenes_MGAS315	115.0	168.0	168.0	115.0
Methanosarcina_acetivorans	672.0	672.0	283.0	283.0
Streptococcus_pyogenes	102.0	102.0	123.0	123.0
Aquifex_aeolicus	84.0	105.0	105.0	84.0
Clostridium_acetobutylicum	270.0	308.0	308.0	270.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	483.0	NA	483.0	NA
Streptococcus_pneumoniae	209.0	123.0	123.0	209.0
Methanococcus_maripaludis	133.0	101.0	101.0	133.0
Cyanidioschyzon_merolae	210.0	82.0	210.0	82.0
Clostridium_perfringens	308.0	308.0	275.0	275.0
Streptococcus_pyogenes_MGAS8232	155.0	99.0	155.0	99.0
Ralstonia_solanacearum	276.0	196.0	196.0	276.0
Ureaplasma_parvum	72.0	63.0	72.0	63.0
Mycoplasma_gallisepticum	54.0	138.0	54.0	138.0
Methanocaldococcus_jannaschii	122.0	164.0	122.0	164.0
Staphylococcus_epidermidis	212.0	162.0	162.0	212.0
Buchnera_aphidicola_Acyrthosiphon_pisum	108.0	NA	108.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	190.0	107.0	107.0	190.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	543.0	NA	543.0	NA
Escherichia_coli_O157_H7_EDL933	286.0	521.0	521.0	286.0
Bordetella_pertussis	297.0	297.0	515.0	515.0
Streptococcus_pyogenes_SSI-1	148.0	101.0	101.0	148.0
Aeropyrum_pernix	100.0	87.0	100.0	87.0
Wolbachia_sp._wMel	177.0	67.0	177.0	67.0
Pyrococcus_abyssi	91.0	79.0	79.0	91.0
Shewanella_oneidensis	245.0	475.0	245.0	475.0
Mycobacterium_bovis	258.0	364.0	364.0	258.0
Streptococcus_mutans	155.0	122.0	122.0	155.0
Vibrio_cholerae	195.0	270.0	195.0	270.0
Coxiella_burnetii	101.0	206.0	101.0	206.0
Chlamydophila_pneumoniae_TW-183	75.0	71.0	71.0	75.0
Candidatus_Blochmannia_floridanus	53.0	52.0	53.0	52.0
Pyrobaculum_aerophilum	174.0	174.0	97.0	97.0
Escherichia_coli_O157_H7	508.0	508.0	265.0	265.0
Listeria_monocytogenes_str._4b_F2365	194.0	167.0	194.0	167.0
Listeria_innocua	172.0	172.0	214.0	214.0
Mycoplasma_pulmonis	71.0	107.0	71.0	107.0
Nanoarchaeum_equitans	25.0	27.0	25.0	27.0
Treponema_pallidum	81.0	60.0	60.0	81.0
Staphylococcus_aureus_subsp._aureus_Mu50	NA	378.0	NA	378.0
Xylella_fastidiosa	131.0	260.0	260.0	131.0
Buchnera_aphidicola_Baizongia_pistaciae	NA	105.0	NA	105.0
Thermoanaerobacter_tengcongensis	136.0	289.0	289.0	136.0
Bradyrhizobium_japonicum	513.0	513.0	636.0	636.0
Corynebacterium_glutamicum_ATCC_13032	151.0	202.0	151.0	202.0
Caulobacter_vibrioides	319.0	246.0	246.0	319.0
Onion_yellows_phytoplasma	72.0	162.0	162.0	72.0
Mesorhizobium_loti	456.0	393.0	393.0	456.0
Fusobacterium_nucleatum_subsp._nucleatum	410.0	NA	410.0	NA
Bdellovibrio_bacteriovorus	198.0	195.0	195.0	198.0
Yersinia_pestis	423.0	423.0	231.0	231.0
Chlamydia_muridarum	68.0	63.0	63.0	68.0
Salmonella_typhi	299.0	222.0	222.0	299.0
Bacillus_halodurans	223.0	337.0	337.0	223.0
Bacteroides_thetaiotaomicron	420.0	324.0	324.0	420.0
Synechococcus_elongatus	148.0	148.0	133.0	133.0
Thermus_thermophilus_HB27	129.0	161.0	161.0	129.0

