strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Geobacter_sulfurreducens	3298.0	3264.0	2690.0	2706.0
Yersinia_pestis_KIM	3396.0	3301.0	3934.0	4079.0
Bacillus_cereus_ATCC_10987	4388.0	4393.0	3569.0	3596.0
Pseudomonas_putida_KT2440	4398.0	5359.0	4380.0	5344.0
Sinorhizobium_meliloti	2602.0	2527.0	3102.0	3136.0
Lactobacillus_johnsonii	1396.0	1663.0	1335.0	1717.0
Chlamydophila_pneumoniae_CWL029	1091.0	900.0	911.0	1099.0
Streptomyces_coelicolor	6987.0	5557.0	6915.0	5471.0
Staphylococcus_epidermidis	2062.0	1705.0	1651.0	2078.0
Dehalococcoides_ethenogenes_195	1177.0	963.0	1225.0	994.0
Rickettsia_prowazekii	728.0	734.0	920.0	932.0
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	NA	1123.0	NA	868.0
Synechococcus_sp._WH_8102	1805.0	1802.0	2154.0	2180.0
Nitrosomonas_europaea	2489.0	2089.0	1982.0	2364.0
Mycoplasma_penetrans	1086.0	1098.0	865.0	848.0
Bacillus_anthracis_str._Ames	3561.0	4374.0	4356.0	3590.0
Chlamydophila_pneumoniae_AR39	1074.0	887.0	879.0	1051.0
Escherichia_coli	4334.0	4434.0	3639.0	3661.0
Xylella_fastidiosa_Temecula1	2094.0	2160.0	1818.0	1745.0
Treponema_denticola	2439.0	1987.0	2030.0	2454.0
Helicobacter_pylori_J99	1439.0	1171.0	1164.0	1425.0
Bacillus_cereus_ATCC_14579	4596.0	4632.0	3789.0	3751.0
Mycobacterium_avium_subsp._paratuberculosis	6464.0	NA	8095.0	NA
Sulfolobus_solfataricus	1727.0	2263.0	2095.0	1851.0
Lactococcus_lactis_subsp._lactis	1601.0	1981.0	1629.0	1926.0
Xanthomonas_axonopodis_pv._citri	3621.0	3540.0	4398.0	4403.0
Borrelia_burgdorferi	706.0	702.0	553.0	564.0
Staphylococcus_aureus_subsp._aureus_MW2	3811.0	NA	4747.0	NA
Bordetella_bronchiseptica	4296.0	4337.0	3447.0	3526.0
Mycobacterium_tuberculosis_CDC1551	3777.0	3089.0	3807.0	3082.0
Buchnera_aphidicola_Schizaphis_graminum	NA	2457.0	NA	3065.0
Haemophilus_ducreyi	1169.0	1126.0	1421.0	1387.0
Mycobacterium_tuberculosis_H37Rv	3709.0	3720.0	3054.0	2975.0
Clostridium_tetani	1864.0	2287.0	2315.0	1812.0
Streptococcus_pyogenes_SSI-1	1325.0	1601.0	1297.0	1600.0
Acidobacterium_capsulatum_ATCC_51196	2939.0	3586.0	3570.0	2903.0
Xanthomonas_campestris_pv._campestris	3427.0	4152.0	4242.0	3357.0
Streptococcus_pneumoniae_R6	1723.0	1382.0	1684.0	1409.0
Wolinella_succinogenes	1859.0	1508.0	1838.0	1554.0
Streptococcus_pyogenes_MGAS315	1666.0	1608.0	1371.0	1319.0
Methanosarcina_acetivorans	4864.0	4024.0	5052.0	4160.0
Streptococcus_pyogenes	1458.0	1198.0	1474.0	1199.0
Aquifex_aeolicus	1377.0	1146.0	1355.0	1117.0
Clostridium_acetobutylicum	3303.0	2624.0	2668.0	3263.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	6209.0	NA	5110.0	NA
Streptococcus_pneumoniae	1498.0	1842.0	1522.0	1805.0
Methanococcus_maripaludis	1440.0	1150.0	1174.0	1481.0
Cyanidioschyzon_merolae	1121.0	1357.0	1165.0	1404.0
Clostridium_perfringens	2900.0	2909.0	2349.0	2295.0
Streptococcus_pyogenes_MGAS8232	1626.0	1342.0	1291.0	1583.0
Ralstonia_solanacearum	2383.0	2407.0	2936.0	2940.0
Ureaplasma_parvum	461.0	586.0	563.0	448.0
Mycoplasma_gallisepticum	682.0	825.0	842.0	682.0
Methanocaldococcus_jannaschii	1377.0	1129.0	1388.0	1116.0
Streptomyces_avermitilis	5823.0	7391.0	5977.0	7369.0
Buchnera_aphidicola_Acyrthosiphon_pisum	826.0	NA	1044.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	700.0	895.0	614.0	770.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	6887.0	NA	8324.0	NA
Escherichia_coli_O157_H7_EDL933	4516.0	3711.0	4036.0	4821.0
Bordetella_pertussis	2597.0	2631.0	3306.0	3200.0
Pyrococcus_furiosus	1648.0	1359.0	1632.0	1352.0
Aeropyrum_pernix	1421.0	1180.0	1143.0	1405.0
Wolbachia_sp._wMel	891.0	844.0	1029.0	1108.0
Pyrococcus_abyssi	1318.0	1548.0	1573.0	1283.0
Shewanella_oneidensis	3531.0	4286.0	4112.0	3409.0
Mycobacterium_bovis	3732.0	3063.0	3761.0	3031.0
Streptococcus_mutans	1394.0	1697.0	1391.0	1715.0
Vibrio_cholerae	2975.0	2919.0	3528.0	3582.0
Coxiella_burnetii	1760.0	1403.0	1702.0	1442.0
Chlamydophila_pneumoniae_TW-183	885.0	878.0	1074.0	1056.0
Candidatus_Blochmannia_floridanus	585.0	569.0	461.0	444.0
Pyrobaculum_aerophilum	1932.0	1609.0	1938.0	1600.0
Escherichia_coli_O157_H7	4547.0	3970.0	3777.0	4741.0
Listeria_monocytogenes_str._4b_F2365	2077.0	2487.0	2018.0	2503.0
Listeria_innocua	2079.0	2542.0	2090.0	2549.0
Mycoplasma_pulmonis	612.0	759.0	582.0	766.0
Nanoarchaeum_equitans	336.0	426.0	337.0	415.0
Treponema_pallidum	812.0	967.0	979.0	799.0
Staphylococcus_aureus_subsp._aureus_Mu50	NA	4892.0	NA	3980.0
Xylella_fastidiosa	1765.0	1813.0	2110.0	2186.0
Buchnera_aphidicola_Baizongia_pistaciae	960.0	NA	749.0	NA
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	2796.0	NA	2254.0	NA
Thermoanaerobacter_tengcongensis	2256.0	1765.0	2172.0	1873.0
Bradyrhizobium_japonicum	6403.0	7853.0	7855.0	6451.0
Corynebacterium_glutamicum_ATCC_13032	2406.0	2369.0	2901.0	2849.0
Caulobacter_vibrioides	3477.0	2841.0	3496.0	2821.0
Onion_yellows_phytoplasma	571.0	533.0	454.0	665.0
Mesorhizobium_loti	6030.0	6062.0	4926.0	4942.0
Fusobacterium_nucleatum_subsp._nucleatum	NA	3509.0	NA	2777.0
Bdellovibrio_bacteriovorus	2819.0	2773.0	3342.0	3387.0
Yersinia_pestis	3876.0	3316.0	3214.0	3995.0
Chlamydia_muridarum	746.0	934.0	777.0	931.0
Salmonella_typhi	4170.0	3438.0	3484.0	4180.0
Bacillus_halodurans	2907.0	3052.0	3552.0	3685.0
Bacteroides_thetaiotaomicron	4669.0	5637.0	5721.0	4702.0
Synechococcus_elongatus	1935.0	1922.0	2327.0	2341.0
Thermus_thermophilus_HB27	1567.0	1597.0	1289.0	1251.0

