strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Nitrosomonas_europaea	747.0	743.0	1165.0	1137.0
Mycoplasma_penetrans	289.0	302.0	483.0	483.0
Rhodopseudomonas_palustris	2103.0	2109.0	1314.0	1353.0
Chlamydophila_pneumoniae_AR39	350.0	347.0	542.0	546.0
Escherichia_coli	2171.0	2169.0	1419.0	1366.0
Xylella_fastidiosa_Temecula1	1036.0	679.0	1048.0	670.0
Treponema_denticola	715.0	690.0	1118.0	1124.0
Helicobacter_pylori_J99	660.0	654.0	414.0	412.0
Bacillus_cereus_ATCC_14579	2113.0	1367.0	1330.0	2120.0
Mycobacterium_avium_subsp._paratuberculosis	NA	2273.0	NA	3619.0
Sulfolobus_solfataricus	1091.0	703.0	1145.0	721.0
Lactococcus_lactis_subsp._lactis	564.0	894.0	552.0	880.0
Xanthomonas_axonopodis_pv._citri	1228.0	1247.0	1949.0	1950.0
Borrelia_burgdorferi	190.0	321.0	201.0	321.0
Staphylococcus_aureus_subsp._aureus_MW2	1272.0	NA	2033.0	NA
Bordetella_bronchiseptica	1210.0	1246.0	1939.0	1962.0
Mycobacterium_tuberculosis_CDC1551	1783.0	1167.0	1060.0	1781.0
Buchnera_aphidicola_Schizaphis_graminum	NA	1428.0	NA	894.0
Haemophilus_ducreyi	676.0	432.0	423.0	675.0
Mycobacterium_tuberculosis_H37Rv	1058.0	1715.0	1118.0	1722.0
Clostridium_tetani	589.0	950.0	959.0	599.0
Streptococcus_pyogenes_SSI-1	781.0	530.0	473.0	783.0
Acidobacterium_capsulatum_ATCC_51196	1096.0	1029.0	1661.0	1685.0
Xanthomonas_campestris_pv._campestris	1293.0	1215.0	1955.0	1983.0
Streptococcus_pneumoniae_R6	541.0	840.0	857.0	546.0
Wolinella_succinogenes	871.0	540.0	591.0	870.0
Streptococcus_pyogenes_MGAS315	498.0	747.0	774.0	473.0
Methanosarcina_acetivorans	2440.0	1588.0	1555.0	2502.0
Streptococcus_pyogenes	691.0	433.0	696.0	455.0
Aquifex_aeolicus	618.0	413.0	608.0	380.0
Clostridium_acetobutylicum	876.0	1382.0	1397.0	877.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	2821.0	NA	1789.0	NA
Streptococcus_pneumoniae	552.0	907.0	596.0	893.0
Onion_yellows_phytoplasma	206.0	319.0	354.0	225.0
Cyanidioschyzon_merolae	481.0	741.0	743.0	466.0
Clostridium_perfringens	1223.0	1239.0	763.0	782.0
Streptococcus_pyogenes_MGAS8232	501.0	480.0	772.0	760.0
Ralstonia_solanacearum	797.0	782.0	1268.0	1260.0
Ureaplasma_parvum	143.0	231.0	143.0	232.0
Mycoplasma_gallisepticum	380.0	226.0	364.0	248.0
Methanocaldococcus_jannaschii	643.0	387.0	622.0	406.0
Helicobacter_pylori	442.0	457.0	711.0	706.0
Buchnera_aphidicola_Acyrthosiphon_pisum	275.0	NA	442.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	254.0	424.0	240.0	386.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	2552.0	NA	3984.0	NA
Escherichia_coli_O157_H7_EDL933	2293.0	1476.0	2366.0	1545.0
Bordetella_pertussis	1010.0	987.0	1608.0	1592.0
Pyrococcus_furiosus	823.0	831.0	523.0	538.0
Aeropyrum_pernix	648.0	409.0	646.0	410.0
Wolbachia_sp._wMel	488.0	319.0	306.0	513.0
Pyrococcus_abyssi	498.0	721.0	433.0	708.0
Shewanella_oneidensis	2054.0	1334.0	2097.0	1323.0
Mycobacterium_bovis	1632.0	1015.0	1039.0	1650.0
Streptococcus_mutans	484.0	769.0	473.0	765.0
Vibrio_cholerae	1160.0	1146.0	1765.0	1788.0
Coxiella_burnetii	856.0	533.0	841.0	549.0
Chlamydophila_pneumoniae_TW-183	489.0	328.0	501.0	318.0
Candidatus_Blochmannia_floridanus	214.0	120.0	137.0	214.0
Pyrobaculum_aerophilum	936.0	959.0	621.0	598.0
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	1148.0	NA	720.0	NA
Listeria_monocytogenes_str._4b_F2365	727.0	1117.0	713.0	1132.0
Listeria_innocua	1193.0	789.0	708.0	1184.0
Mycoplasma_pulmonis	330.0	195.0	200.0	329.0
Nanoarchaeum_equitans	111.0	174.0	105.0	173.0
Treponema_pallidum	299.0	499.0	334.0	482.0
Streptomyces_avermitilis	2102.0	3283.0	3300.0	1979.0
Staphylococcus_aureus_subsp._aureus_Mu50	NA	2126.0	NA	1326.0
Xylella_fastidiosa	697.0	692.0	1070.0	1102.0
Buchnera_aphidicola_Baizongia_pistaciae	NA	245.0	NA	398.0
Thermoanaerobacter_tengcongensis	641.0	678.0	1052.0	1057.0
Bradyrhizobium_japonicum	3546.0	2210.0	3555.0	2253.0
Corynebacterium_glutamicum_ATCC_13032	874.0	903.0	1373.0	1364.0
Caulobacter_vibrioides	1552.0	976.0	996.0	1560.0
Methanococcus_maripaludis	432.0	685.0	429.0	674.0
Mesorhizobium_loti	1687.0	2749.0	2744.0	1798.0
Fusobacterium_nucleatum_subsp._nucleatum	929.0	NA	1503.0	NA
Bdellovibrio_bacteriovorus	1053.0	1046.0	1621.0	1615.0
Yersinia_pestis	1867.0	1889.0	1224.0	1197.0
Chlamydia_muridarum	281.0	269.0	426.0	431.0
Salmonella_typhi	1339.0	2055.0	1314.0	2048.0
Bacillus_halodurans	1136.0	1078.0	1715.0	1727.0
Bacteroides_thetaiotaomicron	1739.0	2675.0	1689.0	2652.0
Synechococcus_elongatus	729.0	1130.0	1113.0	719.0
Thermus_thermophilus_HB27	434.0	704.0	706.0	446.0

