strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Borrelia_burgdorferi	369.0	372.0	374.0	369.0
Staphylococcus_aureus_subsp._aureus_MW2	2007.0	NA	2012.0	NA
Bordetella_bronchiseptica	1833.0	1824.0	1836.0	1815.0
Mycobacterium_tuberculosis_CDC1551	1604.0	1550.0	1600.0	1548.0
Buchnera_aphidicola_Schizaphis_graminum	NA	1320.0	NA	1313.0
Haemophilus_ducreyi	533.0	533.0	533.0	537.0
Mycobacterium_tuberculosis_H37Rv	1491.0	1547.0	1546.0	1489.0
Clostridium_tetani	1069.0	1070.0	1066.0	1068.0
Pyrococcus_furiosus	584.0	582.0	595.0	591.0
Acidobacterium_capsulatum_ATCC_51196	1262.0	1267.0	1226.0	1230.0
Gloeobacter_violaceus	1546.0	1504.0	1498.0	1540.0
Streptococcus_pneumoniae_R6	633.0	631.0	674.0	674.0
Wolinella_succinogenes	629.0	642.0	631.0	641.0
Streptococcus_pyogenes_MGAS315	604.0	570.0	604.0	572.0
Methanosarcina_acetivorans	1994.0	1991.0	1794.0	1799.0
Streptococcus_pyogenes	552.0	544.0	544.0	552.0
Aquifex_aeolicus	484.0	485.0	482.0	485.0
Clostridium_acetobutylicum	1371.0	1373.0	1365.0	1368.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	NA	2265.0	NA	2258.0
Streptococcus_pneumoniae	702.0	655.0	657.0	703.0
Methanococcus_maripaludis	572.0	576.0	576.0	574.0
Cyanidioschyzon_merolae	507.0	576.0	507.0	576.0
Clostridium_perfringens	1308.0	1306.0	1281.0	1278.0
Streptococcus_pyogenes_MGAS8232	616.0	591.0	593.0	616.0
Ralstonia_solanacearum	1211.0	1167.0	1167.0	1211.0
Ureaplasma_parvum	295.0	288.0	289.0	295.0
Mycoplasma_gallisepticum	336.0	336.0	401.0	401.0
Methanocaldococcus_jannaschii	577.0	611.0	574.0	610.0
Streptomyces_avermitilis	3228.0	3237.0	3305.0	3316.0
Buchnera_aphidicola_Acyrthosiphon_pisum	508.0	NA	509.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	523.0	523.0	472.0	472.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	NA	2768.0	NA	2774.0
Escherichia_coli_O157_H7_EDL933	1628.0	1715.0	1719.0	1626.0
Bordetella_pertussis	1462.0	1459.0	1471.0	1476.0
Streptococcus_pyogenes_SSI-1	590.0	566.0	566.0	592.0
Aeropyrum_pernix	508.0	496.0	496.0	506.0
Wolbachia_sp._wMel	472.0	471.0	424.0	424.0
Pyrococcus_abyssi	548.0	550.0	535.0	535.0
Shewanella_oneidensis	1560.0	1557.0	1632.0	1629.0
Mycobacterium_bovis	1384.0	1444.0	1445.0	1380.0
Streptococcus_mutans	690.0	692.0	662.0	664.0
Vibrio_cholerae	1195.0	1221.0	1223.0	1195.0
Coxiella_burnetii	628.0	628.0	666.0	664.0
Chlamydophila_pneumoniae_TW-183	372.0	375.0	372.0	375.0
Candidatus_Blochmannia_floridanus	252.0	256.0	252.0	256.0
Pyrobaculum_aerophilum	649.0	604.0	648.0	606.0
Escherichia_coli_O157_H7	1642.0	1646.0	1757.0	1754.0
Listeria_monocytogenes_str._4b_F2365	927.0	931.0	927.0	926.0
Listeria_innocua	971.0	963.0	959.0	974.0
Mycoplasma_pulmonis	389.0	400.0	385.0	401.0
Nanoarchaeum_equitans	178.0	180.0	178.0	180.0
Treponema_pallidum	331.0	355.0	354.0	331.0
Staphylococcus_aureus_subsp._aureus_Mu50	2078.0	NA	2071.0	NA
Xylella_fastidiosa	808.0	731.0	808.0	730.0
Buchnera_aphidicola_Baizongia_pistaciae	NA	453.0	NA	450.0
Thermoanaerobacter_tengcongensis	934.0	932.0	867.0	867.0
Bradyrhizobium_japonicum	2989.0	3055.0	2998.0	3049.0
Corynebacterium_glutamicum_ATCC_13032	973.0	939.0	937.0	976.0
Caulobacter_vibrioides	1375.0	1338.0	1336.0	1368.0
Onion_yellows_phytoplasma	355.0	328.0	355.0	329.0
Mesorhizobium_loti	2234.0	2262.0	2230.0	2258.0
Fusobacterium_nucleatum_subsp._nucleatum	NA	1704.0	NA	1700.0
Bdellovibrio_bacteriovorus	1098.0	1102.0	1105.0	1100.0
Yersinia_pestis	1381.0	1450.0	1451.0	1377.0
Chlamydia_muridarum	332.0	331.0	333.0	333.0
Salmonella_typhi	1409.0	1412.0	1452.0	1455.0
Bacillus_halodurans	1239.0	1239.0	1282.0	1284.0
Bacteroides_thetaiotaomicron	1952.0	1958.0	1967.0	1971.0
Synechococcus_elongatus	808.0	824.0	808.0	824.0
Thermus_thermophilus_HB27	642.0	643.0	661.0	660.0

